year,month,day,hour,air_temp[C]_scale_10,dew_point_temp[C]_scale_10,wind_direction[degrees],wind_speed_rate[meters.per.second]_scale_10,coverage_code,precipitation[millimeters]_1Hour,precipitation[millimeters]_6Hour
2017,7,26,16,211,182,110,15,-9999,-9999,-9999
2017,7,26,17,212,169,0,0,-9999,-9999,-9999
2017,7,26,18,236,177,150,36,-9999,-9999,-9999
2017,7,26,19,245,171,200,26,-9999,-9999,-9999
2017,7,26,20,240,169,180,31,-9999,-9999,-9999
2017,7,26,21,246,174,180,26,0,-9999,-9999
2017,7,26,22,248,171,150,26,0,-9999,-9999
2017,7,26,23,230,177,200,26,4,-9999,-9999
2017,7,27,0,222,180,160,15,0,-9999,-9999
2017,7,27,1,205,179,0,0,0,-9999,-9999
2017,7,27,2,203,190,0,0,-9999,-9999,-9999
2017,7,27,3,193,189,0,0,4,-9999,-9999
2017,7,27,4,200,192,0,0,4,-9999,-9999
2017,7,27,5,198,190,0,0,4,-9999,-9999
2017,7,27,6,195,188,0,0,4,-9999,-9999
2017,7,27,7,190,187,0,0,4,-9999,-9999
2017,7,27,8,186,184,0,0,0,-9999,-9999
2017,7,27,9,179,179,330,15,4,-9999,-9999
2017,7,27,10,178,177,0,0,0,-9999,-9999
2017,7,27,11,181,177,0,0,0,-9999,-9999
2017,7,27,12,191,187,0,0,0,-9999,-9999
2017,7,27,13,211,188,0,0,0,-9999,-9999
2017,7,27,14,236,188,0,0,4,-9999,-9999
2017,7,27,15,244,179,360,21,4,-9999,-9999
2017,7,27,16,218,181,250,15,-9999,33,-9999
2017,7,27,17,224,185,220,26,-9999,3,-9999
2017,7,27,18,245,187,260,21,0,-9999,36
2017,7,27,19,237,190,180,21,-9999,-9999,-9999
2017,7,27,20,200,197,0,0,-9999,152,-9999
2017,7,27,21,218,204,0,0,4,-9999,-9999
2017,7,27,22,210,208,0,0,4,5,-9999
2017,7,27,23,207,186,280,31,-9999,-9999,-9999
2017,7,28,0,198,182,270,26,-9999,-9999,157
2017,7,28,1,192,183,230,21,4,-9999,-9999
2017,7,28,2,181,181,0,0,0,-9999,-9999
2017,7,28,3,182,182,250,15,0,-9999,-9999
2017,7,28,4,180,180,280,15,0,-9999,-9999
2017,7,28,5,180,178,0,0,0,-9999,-9999
2017,7,28,6,186,184,0,0,0,-9999,-9999
2017,7,28,7,183,183,0,0,0,-9999,-9999
2017,7,28,8,185,185,300,15,0,-9999,-9999
2017,7,28,9,180,180,0,0,0,-9999,-9999
2017,7,28,10,196,186,290,26,0,-9999,-9999
2017,7,28,11,202,188,270,15,0,-9999,-9999
2017,7,28,12,207,193,270,31,4,-9999,-9999
2017,7,28,13,202,193,280,21,4,-9999,-9999
2017,7,28,14,214,200,270,21,0,-9999,-9999
2017,7,28,15,241,185,310,26,4,-9999,-9999
2017,7,28,16,233,184,320,31,-9999,-9999,-9999
2017,7,28,17,231,189,0,0,4,-9999,-9999
2017,7,28,18,232,186,190,21,4,3,3
2017,7,28,19,230,186,190,15,-9999,-9999,-9999
2017,7,28,20,201,193,230,21,-9999,64,-9999
2017,7,28,21,214,193,0,0,4,3,-9999
2017,7,28,22,220,178,290,15,-9999,-9999,-9999
2017,7,28,23,220,181,0,0,-9999,-9999,-9999
2017,7,29,0,215,179,260,15,-9999,-9999,66
2017,7,29,1,202,198,0,0,4,5,-9999
2017,7,29,2,203,197,270,26,-9999,3,-9999
2017,7,29,3,200,194,300,21,-9999,10,-9999
2017,7,29,4,200,192,280,26,-9999,3,-9999
2017,7,29,5,198,190,260,26,-9999,-9999,-9999
2017,7,29,6,197,189,290,36,-9999,-9999,20
2017,7,29,7,195,181,290,31,-9999,-9999,-9999
2017,7,29,8,186,186,0,0,-9999,3,-9999
2017,7,29,9,192,166,0,0,-9999,-9999,-9999
2017,7,29,10,188,156,300,46,4,-9999,-9999
2017,7,29,11,181,147,300,41,0,-9999,-9999
2017,7,29,12,185,138,310,51,4,-9999,3
2017,7,29,13,189,135,310,72,4,-9999,-9999
2017,7,29,14,196,121,360,67,0,-9999,-9999
2017,7,29,15,211,114,330,88,0,-9999,-9999
2017,7,29,16,217,115,310,88,0,-9999,-9999
2017,7,29,17,213,113,320,41,-9999,-9999,-9999
2017,7,29,18,223,115,340,62,-9999,-9999,-9999
2017,7,29,19,225,102,360,67,4,-9999,-9999
2017,7,29,20,225,111,360,51,4,-9999,-9999
2017,7,29,21,227,112,350,41,0,-9999,-9999
2017,7,29,22,207,109,360,51,-9999,-9999,-9999
2017,7,29,23,207,116,360,31,4,-9999,-9999
2017,7,30,0,197,120,330,36,0,-9999,-9999
2017,7,30,1,187,125,350,26,-9999,-9999,-9999
2017,7,30,2,174,128,320,15,4,-9999,-9999
2017,7,30,3,172,130,300,31,-9999,-9999,-9999
2017,7,30,4,173,130,300,15,-9999,-9999,-9999
2017,7,30,5,165,133,300,21,-9999,-9999,-9999
2017,7,30,6,147,145,0,0,-9999,-9999,-9999
2017,7,30,7,156,123,0,0,-9999,-9999,-9999
2017,7,30,8,150,124,0,0,-9999,-9999,-9999
2017,7,30,9,149,122,0,0,-9999,-9999,-9999
2017,7,30,10,138,121,0,0,0,-9999,-9999
2017,7,30,11,124,124,0,0,0,-9999,-9999
2017,7,30,12,137,130,0,0,0,-9999,-9999
2017,7,30,13,158,92,30,31,0,-9999,-9999
2017,7,30,14,175,85,30,26,0,-9999,-9999
2017,7,30,15,191,90,20,21,0,-9999,-9999
2017,7,30,16,212,79,80,21,0,-9999,-9999
2017,7,30,17,232,98,90,15,0,-9999,-9999
2017,7,30,18,239,83,40,21,0,-9999,-9999
2017,7,30,19,242,58,60,26,0,-9999,-9999
2017,7,30,20,249,63,30,21,0,-9999,-9999
2017,7,30,21,250,67,50,36,0,-9999,-9999
2017,7,30,22,237,75,70,15,0,-9999,-9999
2017,7,30,23,225,57,90,15,0,-9999,-9999
2017,7,31,0,208,109,150,15,0,-9999,-9999
2017,7,31,1,170,116,0,0,0,-9999,-9999
2017,7,31,2,149,114,0,0,0,-9999,-9999
2017,7,31,3,131,120,0,0,0,-9999,-9999
2017,7,31,4,124,118,0,0,0,-9999,-9999
2017,7,31,5,117,114,0,0,0,-9999,-9999
2017,7,31,6,103,102,0,0,0,-9999,-9999
2017,7,31,7,103,103,0,0,0,-9999,-9999
2017,7,31,8,95,95,0,0,0,-9999,-9999
2017,7,31,9,92,92,0,0,0,-9999,-9999
2017,7,31,10,89,89,0,0,0,-9999,-9999
2017,7,31,11,88,88,0,0,0,-9999,-9999
2017,7,31,12,113,110,0,0,0,-9999,-9999
2017,7,31,13,151,116,0,0,0,-9999,-9999
2017,7,31,14,195,91,10,21,0,-9999,-9999
2017,7,31,15,213,130,70,15,0,-9999,-9999
2017,7,31,16,232,127,70,26,4,-9999,-9999
2017,7,31,17,230,134,60,26,-9999,-9999,-9999
2017,7,31,18,232,128,40,26,-9999,-9999,-9999
2017,7,31,19,250,123,0,0,0,-9999,-9999
2017,7,31,20,233,134,90,31,-9999,-9999,-9999
2017,7,31,21,226,137,70,15,4,-9999,-9999
2017,7,31,22,229,137,0,0,0,-9999,-9999
2017,7,31,23,220,144,150,15,-9999,-9999,-9999
2017,8,1,0,199,151,0,0,0,-9999,-9999
2017,8,1,1,177,160,0,0,0,-9999,-9999
2017,8,1,2,168,159,0,0,0,-9999,-9999
2017,8,1,3,157,157,0,0,0,-9999,-9999
2017,8,1,4,152,152,0,0,-9999,-9999,-9999
2017,8,1,5,145,143,0,0,0,-9999,-9999
2017,8,1,6,139,138,0,0,0,-9999,-9999
2017,8,1,7,134,134,0,0,0,-9999,-9999
2017,8,1,8,132,132,0,0,0,-9999,-9999
2017,8,1,9,127,127,0,0,0,-9999,-9999
2017,8,1,10,123,123,0,0,0,-9999,-9999
2017,8,1,11,120,117,0,0,-9999,-9999,-9999
2017,8,1,12,141,134,0,0,-9999,-9999,-9999
2017,8,1,13,175,131,0,0,-9999,-9999,-9999
2017,8,1,14,215,122,0,0,0,-9999,-9999
2017,8,1,15,211,148,90,15,0,-9999,-9999
2017,8,1,16,224,144,120,15,-9999,-9999,-9999
2017,8,1,17,235,134,170,26,-9999,-9999,-9999
2017,8,1,18,240,144,150,26,-9999,-9999,-9999
2017,8,1,19,221,135,190,26,-9999,-9999,-9999
2017,8,1,20,202,148,50,15,-9999,-9999,-9999
2017,8,1,21,213,139,0,0,-9999,-9999,-9999
2017,8,1,22,207,142,0,0,-9999,-9999,-9999
2017,8,1,23,203,153,0,0,0,-9999,-9999
2017,8,2,0,205,138,0,0,0,-9999,-9999
2017,8,2,1,174,149,0,0,0,-9999,-9999
2017,8,2,2,160,157,0,0,0,-9999,-9999
2017,8,2,3,166,142,0,0,0,-9999,-9999
2017,8,2,4,147,147,0,0,0,-9999,-9999
2017,8,2,5,145,144,0,0,0,-9999,-9999
2017,8,2,6,152,150,0,0,0,-9999,-9999
2017,8,2,7,148,147,0,0,0,-9999,-9999
2017,8,2,8,149,149,0,0,0,-9999,-9999
2017,8,2,9,157,149,0,0,0,-9999,-9999
2017,8,2,10,148,148,0,0,0,-9999,-9999
2017,8,2,11,145,145,0,0,0,-9999,-9999
2017,8,2,12,147,147,0,0,0,-9999,-9999
2017,8,2,13,170,155,0,0,0,-9999,-9999
2017,8,2,14,199,141,310,15,0,-9999,-9999
2017,8,2,15,222,131,270,31,0,-9999,-9999
2017,8,2,16,236,134,310,41,0,-9999,-9999
2017,8,2,17,237,115,220,21,0,-9999,-9999
2017,8,2,18,235,155,210,31,4,-9999,-9999
2017,8,2,19,244,154,210,31,4,-9999,-9999
2017,8,2,20,252,153,210,36,0,-9999,-9999
2017,8,2,21,238,143,180,36,4,-9999,-9999
2017,8,2,22,240,143,280,15,0,-9999,-9999
2017,8,2,23,241,132,280,21,0,-9999,-9999
2017,8,3,0,219,154,200,31,0,-9999,-9999
2017,8,3,1,205,150,220,21,0,-9999,-9999
2017,8,3,2,193,149,0,0,0,-9999,-9999
2017,8,3,3,172,165,0,0,0,-9999,-9999
2017,8,3,4,156,153,0,0,0,-9999,-9999
2017,8,3,5,152,152,0,0,0,-9999,-9999
2017,8,3,6,150,150,0,0,0,-9999,-9999
2017,8,3,7,146,146,300,15,0,-9999,-9999
2017,8,3,8,132,132,0,0,0,-9999,-9999
2017,8,3,9,132,132,0,0,0,-9999,-9999
2017,8,3,10,122,122,0,0,0,-9999,-9999
2017,8,3,11,117,117,0,0,9,-9999,-9999
2017,8,3,12,141,137,0,0,0,-9999,-9999
2017,8,3,13,169,162,0,0,0,-9999,-9999
2017,8,3,14,211,144,290,15,0,-9999,-9999
2017,8,3,15,228,140,0,0,0,-9999,-9999
2017,8,3,16,240,154,110,15,0,-9999,-9999
2017,8,3,17,239,154,110,21,4,-9999,-9999
2017,8,3,18,237,138,180,21,4,-9999,-9999
2017,8,3,19,255,136,130,36,4,-9999,-9999
2017,8,3,20,266,140,150,26,0,-9999,-9999
2017,8,3,21,259,105,220,21,0,-9999,-9999
2017,8,3,22,250,136,140,31,0,-9999,-9999
2017,8,3,23,242,148,150,21,4,-9999,-9999
2017,8,4,0,225,148,140,15,0,-9999,-9999
2017,8,4,1,210,151,0,0,4,-9999,-9999
2017,8,4,2,188,151,0,0,0,-9999,-9999
2017,8,4,3,174,153,0,0,0,-9999,-9999
2017,8,4,4,170,165,0,0,0,-9999,-9999
2017,8,4,5,155,155,0,0,0,-9999,-9999
2017,8,4,6,153,152,0,0,0,-9999,-9999
2017,8,4,7,152,144,0,0,0,-9999,-9999
2017,8,4,8,140,140,0,0,-9999,-9999,-9999
2017,8,4,9,141,141,0,0,4,-9999,-9999
2017,8,4,10,140,140,0,0,4,-9999,-9999
2017,8,4,11,136,136,0,0,0,-9999,-9999
2017,8,4,12,145,145,0,0,-9999,-9999,-9999
2017,8,4,13,190,132,300,21,0,-9999,-9999
2017,8,4,14,209,136,290,31,0,-9999,-9999
2017,8,4,15,216,140,270,26,-9999,-9999,-9999
2017,8,4,16,229,143,0,0,-9999,-9999,-9999
2017,8,4,17,252,156,110,15,-9999,-9999,-9999
2017,8,4,18,248,134,200,26,-9999,-9999,-9999
2017,8,4,19,261,132,220,31,4,-9999,-9999
2017,8,4,20,248,136,230,46,4,-9999,-9999
2017,8,4,21,233,143,0,0,-9999,-9999,-9999
2017,8,4,22,197,191,0,0,-9999,8,-9999
2017,8,4,23,180,179,290,46,-9999,155,-9999
2017,8,5,0,180,173,0,0,-9999,-9999,163
2017,8,5,1,180,174,0,0,4,-9999,-9999
2017,8,5,2,178,162,280,41,0,-9999,-9999
2017,8,5,3,176,160,290,57,0,-9999,-9999
2017,8,5,4,177,160,300,41,0,-9999,-9999
2017,8,5,5,170,164,0,0,4,-9999,-9999
2017,8,5,6,176,162,280,26,4,-9999,-9999
2017,8,5,7,175,165,280,46,-9999,-9999,-9999
2017,8,5,8,176,164,300,26,-9999,-9999,-9999
2017,8,5,9,175,161,300,26,-9999,-9999,-9999
2017,8,5,10,170,157,300,62,4,-9999,-9999
2017,8,5,11,169,158,290,26,4,-9999,-9999
2017,8,5,12,165,151,300,57,-9999,-9999,-9999
2017,8,5,13,168,139,300,46,-9999,-9999,-9999
2017,8,5,14,173,118,300,51,-9999,-9999,-9999
2017,8,5,15,181,112,290,57,0,-9999,-9999
2017,8,5,16,188,92,310,62,0,-9999,-9999
2017,8,5,17,204,83,350,31,0,-9999,-9999
2017,8,5,18,215,80,330,31,0,-9999,-9999
2017,8,5,19,224,54,320,26,0,-9999,-9999
2017,8,5,20,230,47,320,57,0,-9999,-9999
2017,8,5,21,235,77,300,41,0,-9999,-9999
2017,8,5,22,229,80,320,51,0,-9999,-9999
2017,8,5,23,220,80,300,46,0,-9999,-9999
2017,8,6,0,208,79,290,31,0,-9999,-9999
2017,8,6,1,163,98,0,0,0,-9999,-9999
2017,8,6,2,153,101,0,0,0,-9999,-9999
2017,8,6,3,129,104,0,0,0,-9999,-9999
2017,8,6,4,118,114,0,0,0,-9999,-9999
2017,8,6,5,111,110,0,0,0,-9999,-9999
2017,8,6,6,106,106,0,0,0,-9999,-9999
2017,8,6,7,108,108,0,0,0,-9999,-9999
2017,8,6,8,98,98,0,0,0,-9999,-9999
2017,8,6,9,97,97,0,0,0,-9999,-9999
2017,8,6,10,93,93,0,0,0,-9999,-9999
2017,8,6,11,88,88,0,0,0,-9999,-9999
2017,8,6,12,110,109,0,0,0,-9999,-9999
2017,8,6,13,138,107,0,0,0,-9999,-9999
2017,8,6,14,181,120,80,15,0,-9999,-9999
2017,8,6,15,205,127,130,21,0,-9999,-9999
2017,8,6,16,221,126,130,26,0,-9999,-9999
2017,8,6,17,237,132,140,36,0,-9999,-9999
2017,8,6,18,247,146,100,31,0,-9999,-9999
2017,8,6,19,252,148,160,31,0,-9999,-9999
2017,8,6,20,249,140,0,0,0,-9999,-9999
2017,8,6,21,254,136,210,21,0,-9999,-9999
2017,8,6,22,228,149,150,21,4,-9999,-9999
2017,8,6,23,230,147,130,26,0,-9999,-9999
2017,8,7,0,211,141,0,0,4,-9999,-9999
2017,8,7,1,181,151,0,0,-9999,-9999,-9999
2017,8,7,2,181,150,0,0,4,-9999,-9999
2017,8,7,3,176,164,0,0,-9999,-9999,-9999
2017,8,7,4,172,165,0,0,-9999,-9999,-9999
2017,8,7,5,179,179,0,0,-9999,81,-9999
2017,8,7,6,177,177,0,0,-9999,13,94
2017,8,7,7,177,177,0,0,-9999,-9999,-9999
2017,8,7,8,185,185,0,0,-9999,3,-9999
2017,8,7,9,187,187,0,0,-9999,5,-9999
2017,8,7,10,187,187,160,15,-9999,-9999,-9999
2017,8,7,11,190,186,200,36,-9999,5,-9999
2017,8,7,12,190,187,170,26,-9999,3,15
2017,8,7,13,192,189,0,0,-9999,33,-9999
2017,8,7,14,193,191,180,15,-9999,23,-9999
2017,8,7,15,188,178,180,15,-9999,3,-9999
2017,8,7,16,213,169,220,21,-9999,-9999,-9999
2017,8,7,17,216,178,210,36,-9999,-9999,-9999
2017,8,7,18,226,172,230,41,-9999,-9999,61
2017,8,7,19,225,175,200,15,-9999,-9999,-9999
2017,8,7,20,211,181,280,31,-9999,5,-9999
2017,8,7,21,220,176,280,15,-9999,3,-9999
2017,8,7,22,210,183,240,15,-9999,-9999,-9999
2017,8,7,23,205,198,270,15,-9999,8,-9999
2017,8,8,0,207,198,280,21,-9999,-9999,15
2017,8,8,1,196,196,150,15,-9999,-9999,-9999
2017,8,8,2,199,186,0,0,-9999,-9999,-9999
2017,8,8,3,195,190,280,15,-9999,-9999,-9999
2017,8,8,4,191,189,290,21,-9999,13,-9999
2017,8,8,5,190,190,0,0,-9999,3,-9999
2017,8,8,6,188,188,300,15,4,25,41
2017,8,8,7,185,184,0,0,-9999,41,-9999
2017,8,8,8,180,178,300,31,-9999,13,-9999
2017,8,8,9,178,177,310,26,-9999,-9999,-9999
2017,8,8,10,176,171,310,36,-9999,-9999,-9999
2017,8,8,11,175,170,290,26,-9999,3,-9999
2017,8,8,12,172,170,270,21,-9999,15,71
2017,8,8,13,172,169,270,26,-9999,8,-9999
2017,8,8,14,177,169,280,21,-9999,-9999,-9999
2017,8,8,15,182,159,260,15,-9999,-9999,-9999
2017,8,8,16,191,148,280,21,-9999,-9999,-9999
2017,8,8,17,199,141,0,0,-9999,-9999,-9999
2017,8,8,18,213,134,0,0,4,-9999,8
2017,8,8,19,194,158,0,0,-9999,-9999,-9999
2017,8,8,20,201,151,80,15,-9999,-9999,-9999
2017,8,8,21,202,136,20,21,-9999,-9999,-9999
2017,8,8,22,205,135,0,0,-9999,-9999,-9999
2017,8,8,23,206,128,50,15,0,-9999,-9999
2017,8,9,0,186,139,0,0,4,-9999,-9999
2017,8,9,1,163,158,0,0,0,-9999,-9999
2017,8,9,2,155,155,0,0,4,-9999,-9999
2017,8,9,3,154,154,0,0,-9999,-9999,-9999
2017,8,9,4,158,158,0,0,4,-9999,-9999
2017,8,9,5,160,152,0,0,-9999,-9999,-9999
2017,8,9,6,158,153,0,0,-9999,-9999,-9999
2017,8,9,7,150,150,0,0,4,-9999,-9999
2017,8,9,8,145,145,0,0,-9999,-9999,-9999
2017,8,9,9,143,143,0,0,-9999,-9999,-9999
2017,8,9,10,141,141,0,0,4,-9999,-9999
2017,8,9,11,142,142,0,0,4,-9999,-9999
2017,8,9,12,147,147,0,0,4,-9999,-9999
2017,8,9,13,163,152,0,0,-9999,-9999,-9999
2017,8,9,14,179,143,120,15,-9999,-9999,-9999
2017,8,9,15,185,129,130,26,-9999,-9999,-9999
2017,8,9,16,207,137,80,26,4,-9999,-9999
2017,8,9,17,212,128,190,21,-9999,-9999,-9999
2017,8,9,18,211,136,90,21,-9999,-9999,-9999
2017,8,9,19,210,135,130,31,-9999,-9999,-9999
2017,8,9,20,211,141,120,26,-9999,-9999,-9999
2017,8,9,21,200,137,140,26,-9999,-9999,-9999
2017,8,9,22,196,137,140,21,4,-9999,-9999
2017,8,9,23,195,141,130,26,4,-9999,-9999
2017,8,10,0,185,138,150,21,0,-9999,-9999
2017,8,10,1,165,143,0,0,4,-9999,-9999
2017,8,10,2,160,155,0,0,4,-9999,-9999
2017,8,10,3,155,154,0,0,-9999,-9999,-9999
2017,8,10,4,157,152,0,0,-9999,-9999,-9999
2017,8,10,5,152,149,0,0,4,-9999,-9999
2017,8,10,6,155,150,0,0,-9999,-9999,-9999
2017,8,10,7,155,147,0,0,0,-9999,-9999
2017,8,10,8,158,147,0,0,4,-9999,-9999
2017,8,10,9,147,146,0,0,-9999,-9999,-9999
2017,8,10,10,147,146,0,0,4,-9999,-9999
2017,8,10,11,146,146,0,0,4,-9999,-9999
2017,8,10,12,159,155,0,0,-9999,-9999,-9999
2017,8,10,13,175,150,230,21,-9999,-9999,-9999
2017,8,10,14,186,149,180,15,-9999,-9999,-9999
2017,8,10,15,182,157,0,0,-9999,-9999,-9999
2017,8,10,16,188,150,150,15,-9999,-9999,-9999
2017,8,10,17,189,152,140,15,-9999,-9999,-9999
2017,8,10,18,194,165,0,0,-9999,-9999,-9999
2017,8,10,19,192,162,140,15,-9999,-9999,-9999
2017,8,10,20,185,167,0,0,-9999,-9999,-9999
2017,8,10,21,192,169,0,0,-9999,-9999,-9999
2017,8,10,22,191,170,160,15,-9999,-9999,-9999
2017,8,10,23,187,175,140,15,-9999,-9999,-9999
2017,8,11,0,182,173,0,0,-9999,-9999,-9999
2017,8,11,1,177,172,0,0,-9999,-9999,-9999
2017,8,11,2,181,175,0,0,-9999,-9999,-9999
2017,8,11,3,180,175,150,15,-9999,-9999,-9999
2017,8,11,4,180,175,0,0,-9999,-9999,-9999
2017,8,11,5,182,177,360,15,-9999,-9999,-9999
2017,8,11,6,178,176,0,0,-9999,-9999,-9999
2017,8,11,7,177,176,0,0,-9999,-9999,-9999
2017,8,11,8,187,171,190,15,-9999,-9999,-9999
2017,8,11,9,181,172,0,0,-9999,-9999,-9999
2017,8,11,10,172,171,0,0,4,-9999,-9999
2017,8,11,11,166,166,0,0,0,-9999,-9999
2017,8,11,12,178,173,0,0,0,-9999,-9999
2017,8,11,13,195,175,0,0,0,-9999,-9999
2017,8,11,14,215,185,140,21,-9999,-9999,-9999
2017,8,11,15,220,169,200,36,-9999,-9999,-9999
2017,8,11,16,222,162,200,36,-9999,-9999,-9999
2017,8,11,17,238,161,200,41,-9999,-9999,-9999
2017,8,11,18,239,174,170,46,-9999,-9999,-9999
2017,8,11,19,220,174,180,36,-9999,-9999,-9999
2017,8,11,20,216,174,190,26,-9999,-9999,-9999
2017,8,11,21,215,162,230,21,-9999,-9999,-9999
2017,8,11,22,210,162,0,0,-9999,-9999,-9999
2017,8,11,23,206,164,0,0,-9999,-9999,-9999
2017,8,12,0,187,187,0,0,-9999,28,28
2017,8,12,1,185,185,0,0,4,8,-9999
2017,8,12,2,185,185,0,0,-9999,-9999,-9999
2017,8,12,3,188,188,0,0,-9999,-9999,-9999
2017,8,12,4,186,186,0,0,-9999,-9999,-9999
2017,8,12,5,186,185,240,15,-9999,-9999,-9999
2017,8,12,6,186,186,0,0,-9999,-9999,8
2017,8,12,7,186,185,0,0,-9999,-9999,-9999
2017,8,12,8,179,179,0,0,-9999,-9999,-9999
2017,8,12,9,174,174,0,0,-9999,-9999,-9999
2017,8,12,10,173,173,0,0,-9999,-9999,-9999
2017,8,12,11,173,173,0,0,4,-9999,-9999
2017,8,12,12,187,185,290,26,4,-9999,-9999
2017,8,12,13,195,185,260,15,4,-9999,-9999
2017,8,12,14,213,175,280,31,4,-9999,-9999
2017,8,12,15,230,164,300,41,0,-9999,-9999
2017,8,12,16,236,160,280,41,-9999,-9999,-9999
2017,8,12,17,243,152,290,21,4,-9999,-9999
2017,8,12,18,263,148,280,41,4,-9999,-9999
2017,8,12,19,269,143,290,31,-9999,-9999,-9999
2017,8,12,20,256,179,160,26,-9999,-9999,-9999
2017,8,12,21,229,192,170,26,-9999,-9999,-9999
2017,8,12,22,221,211,0,0,-9999,5,-9999
2017,8,12,23,217,198,0,0,-9999,-9999,-9999
2017,8,13,0,215,189,210,26,-9999,-9999,5
2017,8,13,1,195,194,260,41,-9999,102,-9999
2017,8,13,2,191,191,250,15,-9999,15,-9999
2017,8,13,3,191,188,350,15,-9999,8,-9999
2017,8,13,4,189,188,0,0,4,-9999,-9999
2017,8,13,5,188,186,290,41,-9999,-9999,-9999
2017,8,13,6,185,181,290,31,-9999,-9999,132
2017,8,13,7,184,181,270,15,0,-9999,-9999
2017,8,13,8,176,176,300,15,0,-9999,-9999
2017,8,13,9,166,166,0,0,0,-9999,-9999
2017,8,13,10,165,165,0,0,4,-9999,-9999
2017,8,13,11,167,167,290,15,-9999,-9999,-9999
2017,8,13,12,178,177,0,0,4,-9999,-9999
2017,8,13,13,188,182,0,0,0,-9999,-9999
2017,8,13,14,205,182,0,0,4,-9999,-9999
2017,8,13,15,211,182,0,0,-9999,-9999,-9999
2017,8,13,16,217,188,110,21,-9999,-9999,-9999
2017,8,13,17,237,184,140,21,4,-9999,-9999
2017,8,13,18,216,183,100,21,-9999,-9999,-9999
2017,8,13,19,247,190,130,26,-9999,-9999,-9999
2017,8,13,20,229,181,140,15,-9999,-9999,-9999
2017,8,13,21,225,187,140,15,-9999,-9999,-9999
2017,8,13,22,222,182,150,15,-9999,-9999,-9999
2017,8,13,23,220,186,0,0,-9999,-9999,-9999
2017,8,14,0,213,200,0,0,4,-9999,-9999
2017,8,14,1,211,198,0,0,-9999,-9999,-9999
2017,8,14,2,205,190,160,21,-9999,-9999,-9999
2017,8,14,3,195,189,150,15,4,-9999,-9999
2017,8,14,4,196,193,150,31,-9999,-9999,-9999
2017,8,14,5,185,185,0,0,-9999,66,-9999
2017,8,14,6,183,183,130,21,-9999,5,71
2017,8,14,7,183,183,120,15,-9999,3,-9999
2017,8,14,8,182,182,0,0,-9999,-9999,-9999
2017,8,14,9,180,180,140,21,9,-9999,-9999
2017,8,14,10,181,181,0,0,-9999,-9999,-9999
2017,8,14,11,181,181,0,0,-9999,-9999,-9999
2017,8,14,12,185,185,0,0,-9999,-9999,3
2017,8,14,13,186,186,0,0,-9999,-9999,-9999
2017,8,14,14,200,200,0,0,-9999,-9999,-9999
2017,8,14,15,235,216,90,15,4,-9999,-9999
2017,8,14,16,224,215,110,21,-9999,-9999,-9999
2017,8,14,17,216,210,120,26,-9999,-9999,-9999
2017,8,14,18,225,213,120,36,-9999,-9999,-9999
2017,8,14,19,230,208,140,31,-9999,-9999,-9999
2017,8,14,20,252,190,190,15,4,-9999,-9999
2017,8,14,21,231,191,140,21,-9999,-9999,-9999
2017,8,14,22,220,206,100,15,-9999,-9999,-9999
2017,8,14,23,210,205,140,15,-9999,-9999,-9999
2017,8,15,0,205,203,0,0,-9999,3,3
2017,8,15,1,201,201,0,0,-9999,13,-9999
2017,8,15,2,200,200,0,0,-9999,-9999,-9999
2017,8,15,3,200,200,0,0,-9999,-9999,-9999
2017,8,15,4,200,200,150,21,-9999,3,-9999
2017,8,15,5,198,198,130,21,-9999,61,-9999
2017,8,15,6,200,196,0,0,-9999,-9999,79
2017,8,15,7,196,196,0,0,-9999,-9999,-9999
2017,8,15,8,202,201,0,0,-9999,-9999,-9999
2017,8,15,9,192,192,0,0,-9999,3,-9999
2017,8,15,10,194,194,0,0,4,-9999,-9999
2017,8,15,11,196,196,270,15,4,5,-9999
2017,8,15,12,200,195,0,0,0,3,10
2017,8,15,13,210,196,280,15,-9999,-9999,-9999
2017,8,15,14,216,192,270,21,-9999,-9999,-9999
2017,8,15,15,232,185,300,51,-9999,-9999,-9999
2017,8,15,16,220,200,300,21,-9999,-9999,-9999
2017,8,15,17,239,176,300,72,-9999,-9999,-9999
2017,8,15,18,235,180,310,57,-9999,-9999,-9999
2017,8,15,19,237,175,300,88,-9999,-9999,-9999
2017,8,15,20,239,180,310,62,-9999,-9999,-9999
2017,8,15,21,240,176,310,51,4,-9999,-9999
2017,8,15,22,235,171,300,46,4,-9999,-9999
2017,8,15,23,235,176,290,41,4,-9999,-9999
2017,8,16,0,226,179,290,51,-9999,-9999,-9999
2017,8,16,1,217,180,260,26,4,-9999,-9999
2017,8,16,2,210,180,0,0,-9999,-9999,-9999
2017,8,16,3,205,195,300,21,4,-9999,-9999
2017,8,16,4,191,191,0,0,4,-9999,-9999
2017,8,16,5,190,188,0,0,0,-9999,-9999
2017,8,16,6,180,180,0,0,0,-9999,-9999
2017,8,16,7,186,186,0,0,-9999,-9999,-9999
2017,8,16,8,182,182,0,0,-9999,-9999,-9999
2017,8,16,9,180,180,0,0,-9999,-9999,-9999
2017,8,16,10,180,180,0,0,-9999,-9999,-9999
2017,8,16,11,180,180,0,0,-9999,-9999,-9999
2017,8,16,12,180,180,0,0,-9999,-9999,-9999
2017,8,16,13,203,193,0,0,0,-9999,-9999
